# built_at: 2026-09-21T14:52:58+0200
# source_path: /Users/nagi/dev/03-mnbrain/mnbrain_db/mnbrain_dup_one_empt.db
# source_sha256: dd651aa53e26e364a39ee1ccf5a171dadf40ebe9be1bca1157440eb1f6b18c04
# tool: build_translit_db.py
# tool_version: 1.1.0
# config: {"dedupe": true, "dry_run": false, "export_tsv": null, "export_tsv_xz": "builds_tsv/01_kv.tsv.xz", "index_mn": true, "lowercase_mn": false, "nfc": false, "output": "mn2mb.db", "overwrite": true, "page_size": 4096, "schema": "kv", "source": "../../mnbrain_db/mnbrain_dup_one_empt.db", "strip_variation_selectors": false, "tsv_header": true, "tsv_multi_sep": "|", "tsv_only": true, "tsv_sort": "mn", "tsv_xz_preset": "9e", "vacuum": true, "without_rowid": false}
# counts: {"elapsed_seconds": 0.02, "normalized": 21326, "raw": 21326, "written": 21133}
# columns: mn	mb
тогтворжил	ᠲᠣᠭᠲᠠᠪᠤᠷᠢᠵᠢᠯ
тогтворжилт	ᠲᠣᠭᠲᠠᠪᠤᠷᠢᠵᠢᠯᠲᠠ
тогтворжих	ᠲᠣᠭᠲᠠᠪᠤᠷᠢᠵᠢᠬᠤ
тогтворжсон	ᠲᠣᠭᠲᠠᠪᠤᠷᠢᠵᠢᠭᠰᠠᠨ
тогтворжуулагч	ᠲᠣᠭᠲᠠᠪᠤᠷᠢᠵᠢᠭᠤᠯᠤᠭᠴᠢ
тогтворжуулалт	ᠲᠣᠭᠲᠠᠪᠤᠷᠢᠵᠢᠭᠤᠯᠤᠯᠲᠠ
тогтворжуулах	ᠲᠣᠭᠲᠠᠪᠤᠷᠢᠵᠢᠭᠤᠯᠬᠤ
тогтвортой	ᠲᠣᠭᠲᠠᠪᠤᠷᠢᠲᠠᠢ
тогтворшил	ᠲᠣᠭᠲᠠᠪᠤᠷᠢᠰᠢᠯ
тогтмол	ᠲᠣᠭᠲᠠᠮᠠᠯ
тогтмолжих	ᠲᠣᠭᠲᠠᠮᠠᠯᠵᠢᠬᠤ
тогтмолжуулах	ᠲᠣᠭᠲᠠᠮᠠᠯᠵᠢᠭᠤᠯᠬᠤ
тогтнол	ᠲᠣᠭᠲᠠᠨᠢᠯ
тогтнох	ᠲᠣᠭᠲᠠᠨᠢᠬᠤ
тогтнуулагч	ᠲᠣᠭᠲᠠᠨᠢᠭᠤᠯᠤᠭᠴᠢ
тогтнуулах	ᠲᠣᠭᠲᠠᠨᠢᠭᠤᠯᠬᠤ
тогтолт	ᠲᠣᠭᠲᠠᠯᠲᠠ
тогтолцоо	ᠲᠣᠭᠲᠠᠯᠴᠠᠭ᠎ᠠ
тогтонги	ᠲᠣᠭᠲᠠᠩᢉᠢ
тогтонгиших	ᠲᠣᠭᠲᠠᠩᢉᠢᠰᠢᠬᠤ
тогтоогдох	ᠲᠣᠭᠲᠠᠭᠠᠭᠳᠠᠬᠤ
тогтоогч	ᠲᠣᠭᠲᠠᠭᠠᠭᠴᠢ
тогтоодог	ᠲᠣᠭᠲᠠᠭᠠᠳᠠᠭ
тогтоол	ᠲᠣᠭᠲᠠᠭᠠᠯ
тогтоолт	ᠲᠣᠭᠲᠠᠭᠠᠯᠲᠠ
тогтоомж	ᠲᠣᠭᠲᠠᠭᠠᠮᠵᠢ
тогтоосон	ᠲᠣᠭᠲᠠᠭᠠᠭᠰᠠᠨ
тогтоох	ᠲᠣᠭᠲᠠᠭᠠᠬᠤ
тогтооё	ᠲᠣᠭᠲᠠᠭᠠᠶ᠎ᠠ
тогтооё!	ᠲᠣᠭᠲᠠᠭᠠᠶ᠎ᠠ!
тогтох	ᠲᠣᠭᠲᠠᠬᠤ
тогтоц	ᠲᠣᠭᠲᠠᠴᠠ
тогтсон	ᠲᠣᠭᠲᠠᠭᠰᠠᠨ
тогтуун	ᠲᠣᠭᠲᠠᠭᠤᠨ
тогшилт	ᠲᠣᠭᠰᠢᠯᠲᠠ
тогших	ᠲᠣᠭᠰᠢᠬᠤ
тогшсон	ᠲᠣᠭᠰᠢᠭᠰᠠᠨ
тогшуулах	ᠲᠣᠭᠰᠢᠭᠤᠯᠬᠤ
тогшуур	ᠲᠣᠭᠰᠢᠭᠤᠷ
тод	ᠲᠣᠳᠤ
тоддох	ᠲᠣᠳᠤᠳᠠᠬᠤ
тодол	ᠲᠣᠳᠤᠯ
тодорхой	ᠲᠣᠳᠤᠷᠬᠠᠢ
тодорхойдох	ᠲᠣᠳᠤᠷᠬᠠᠶᠢᠳᠠᠬᠤ
тодорхойлдог	ᠲᠣᠳᠤᠷᠬᠠᠶᠢᠯᠠᠳᠠᠭ
тодорхойлогдох	ᠲᠣᠳᠤᠷᠬᠠᠶᠢᠯᠠᠭᠳᠠᠬᠤ
тодорхойлогдсон	ᠲᠣᠳᠤᠷᠬᠠᠶᠢᠯᠠᠭᠳᠠᠭᠰᠠᠨ
тодорхойлогч	ᠲᠣᠳᠤᠷᠬᠠᠶᠢᠯᠠᠭᠴᠢ
тодорхойлол	ᠲᠣᠳᠤᠷᠬᠠᠶᠢᠯᠠᠯ
тодорхойлолт	ᠲᠣᠳᠤᠷᠬᠠᠶᠢᠯᠠᠯᠲᠠ
тодорхойлох	ᠲᠣᠳᠤᠷᠬᠠᠶᠢᠯᠠᠬᠤ
тодорхойлсон	ᠲᠣᠳᠤᠷᠬᠠᠶᠢᠯᠠᠭᠰᠠᠨ
тодорхойлуулагдсан	ᠲᠣᠳᠤᠷᠬᠠᠶᠢᠯᠠᠭᠤᠯᠬᠤ
тодорхойлуулах	ᠲᠣᠳᠤᠷᠬᠠᠶᠢᠯᠠᠭᠤᠯᠬᠤ
тодотгогч	ᠲᠣᠳᠤᠳᠬᠠᠭᠴᠢ
тодотгол	ᠲᠣᠳᠤᠳᠬᠠᠯ
тодотгох	ᠲᠣᠳᠤᠳᠬᠠᠬᠤ
тодотгуулах	ᠲᠣᠳᠤᠳᠬᠠᠭᠤᠯᠬᠤ
тодотгуулсан	ᠲᠣᠳᠤᠳᠬᠠᠭᠤᠯᠬᠤ
тодотгууштай	ᠲᠣᠳᠤᠳᠬᠠᠭᠤᠰᠢᠲᠠᠢ
тодролт	ᠲᠣᠳᠤᠷᠠᠯᠲᠠ
тодрох	ᠲᠣᠳᠤᠷᠠᠬᠤ
тодруулагч	ᠲᠣᠳᠤᠷᠠᠭᠤᠯᠤᠭᠴᠢ
тодруулалт	ᠲᠣᠳᠤᠷᠠᠭᠤᠯᠤᠯᠲᠠ
тодруулах	ᠲᠣᠳᠤᠷᠠᠭᠤᠯᠬᠤ
тодруулга	ᠲᠣᠳᠤᠷᠠᠭᠤᠯᠭ᠎ᠠ
тодруулсан	ᠲᠣᠳᠤᠷᠠᠭᠤᠯᠤᠭᠰᠠᠨ
тодхон	ᠲᠣᠳᠤᠬᠠᠨ
тожгор	ᠲᠣᠵᠢᠭᠠᠷ
тойг	ᠲᠣᠶᠢᠭ
тойм	ᠲᠣᠶᠢᠮᠤ
тоймлох	ᠲᠣᠶᠢᠮᠤᠯᠠᠬᠤ
тоймтой	ᠲᠣᠶᠢᠮᠤᠲᠠᠢ
тоймч	ᠲᠣᠶᠢᠮᠤᠴᠢ
тоймчилсон	ᠲᠣᠶᠢᠮᠤᠴᠢᠯᠠᠭᠰᠠᠨ
тойн	ᠲᠣᠶᠢᠨ
тойргон	ᠲᠣᠭᠤᠷᠢᠭᠠᠨ
тойрдог	ᠲᠣᠭᠤᠷᠢᠳᠠᠭ
тойрог	ᠲᠣᠭᠤᠷᠢᠭ
тойролт	ᠲᠣᠭᠤᠷᠢᠯᠲᠠ
тойрон	ᠲᠣᠭᠤᠷᠢᠨ
тойроод	ᠲᠣᠭᠤᠷᠢᠭᠠᠳ
тойрох	ᠲᠣᠭᠤᠷᠢᠬᠤ
тойрсон	ᠲᠣᠭᠤᠷᠢᠭᠰᠠᠨ
тойруу	ᠲᠣᠭᠤᠷᠢᠭᠤ
тойруулах	ᠲᠣᠭᠤᠷᠢᠭᠤᠯᠬᠤ
тойруулга	ᠲᠣᠭᠤᠷᠢᠭᠤᠯᠭ᠎ᠠ
тойруулган	ᠲᠣᠭᠤᠷᠢᠭᠤᠯᠭᠠᠨ
токарь	ᠲᠣᠻᠠᠷᠢ
токарьчин	ᠲᠣᠻᠠᠷᠢᠴᠢᠨ
толбо	ᠲᠣᠯᠪᠤ
толборхог	ᠲᠣᠯᠪᠤᠷᠬᠠᠭ
толбот	ᠲᠣᠯᠪᠤᠲᠤ
толботой	ᠲᠣᠯᠪᠤᠲᠠᠢ
толботох	ᠲᠣᠯᠪᠤᠲᠤᠬᠤ
толботсон	ᠲᠣᠯᠪᠤᠲᠤᠭᠰᠠᠨ
толботуулагч	ᠲᠣᠯᠪᠤᠲᠤᠭᠤᠯᠤᠭᠴᠢ
толботуулах	ᠲᠣᠯᠪᠤᠲᠤᠭᠤᠯᠬᠤ
толгой	ᠲᠣᠯᠤᠭᠠᠢ
толгойлогч	ᠲᠣᠯᠤᠭᠠᠶᠢᠯᠠᠭᠴᠢ
толгойлох	ᠲᠣᠯᠤᠭᠠᠶᠢᠯᠠᠬᠤ
толгойтой	ᠲᠣᠯᠤᠭᠠᠢᠲᠠᠢ
толигор	ᠲᠣᠯᠢᠭᠠᠷ
толийлгох	ᠲᠣᠯᠢᠶᠢᠯᠭᠠᠬᠤ
толийх	ᠲᠣᠯᠢᠶᠢᠬᠤ
толилуулах	ᠲᠣᠯᠢᠯᠠᠭᠤᠯᠬᠤ
толин	ᠲᠣᠯᠢᠨ
толь	ᠲᠣᠯᠢ
тользүй	ᠲᠣᠯᠢ᠎ᠵᠦᠢ
тольт	ᠲᠣᠯᠢᠲᠤ
том	ᠲᠣᠮᠤ
томбогор	ᠲᠣᠮᠪᠤᠭᠤᠷ
томбойсон	ᠲᠣᠮᠪᠤᠶᠢᠭᠰᠠᠨ
томбойх	ᠲᠣᠮᠪᠤᠶᠢᠬᠤ
томдох	ᠲᠣᠮᠤᠳᠠᠬᠤ
томилгоо	ᠲᠣᠮᠢᠯᠠᠭ᠎ᠠ
томилдог	ᠲᠣᠮᠢᠯᠠᠳᠠᠭ
томилогдох	ᠲᠣᠮᠢᠯᠠᠭᠳᠠᠬᠤ
томилогдсон	ᠲᠣᠮᠢᠯᠠᠭᠳᠠᠭᠰᠠᠨ
томилолт	ᠲᠣᠮᠢᠯᠠᠯᠲᠠ
томилох	ᠲᠣᠮᠢᠯᠠᠬᠤ
томилсон	ᠲᠣᠮᠢᠯᠠᠭᠰᠠᠨ
томовтор	ᠲᠣᠮᠤᠪᠲᠤᠷ
томоогүйтэл	ᠲᠣᠮᠤᠭᠠᢉᠦᠶᠢᠲᠦᠯ
томоожих	ᠲᠣᠮᠤᠭᠠᠵᠢᠬᠤ
томоожсон	ᠲᠣᠮᠤᠭᠠᠵᠢᠭᠰᠠᠨ
томоотой	ᠲᠣᠮᠤᠭᠠᠲᠠᠢ
томоохон	ᠲᠣᠮᠤᠬᠠᠨ
томордог	ᠲᠣᠮᠤᠷᠠᠳᠠᠭ
томорсон	ᠲᠣᠮᠤᠷᠠᠭᠰᠠᠨ
томох	ᠲᠠᠮᠤᠬᠤ
томролт	ᠲᠣᠮᠤᠷᠠᠯᠲᠠ
томрох	ᠲᠣᠮᠤᠷᠠᠬᠤ
томруулагч	ᠲᠣᠮᠤᠷᠠᠭᠤᠯᠤᠭᠴᠢ
томруулалт	ᠲᠣᠮᠤᠷᠠᠭᠤᠯᠤᠯᠲᠠ
томруулах	ᠲᠣᠮᠤᠷᠠᠭᠤᠯᠬᠤ
томруулсан	ᠲᠣᠮᠤᠷᠠᠭᠤᠯᠤᠭᠰᠠᠨ
томруун	ᠲᠣᠮᠤᠷᠠᠭᠤᠨ
томсгол	ᠲᠣᠮᠤᠰᠬᠠᠯ
томсгох	ᠲᠣᠮᠤᠰᠬᠠᠬᠤ
томсон	ᠲᠠᠮᠤᠭᠰᠠᠨ
томсох	ᠲᠣᠮᠤᠰᠬᠤ
томуу	ᠲᠣᠮᠤᠭᠤ
томуутай	ᠲᠣᠮᠤᠭᠤᠲᠠᠢ
томуутах	ᠲᠣᠮᠤᠭᠤᠲᠤᠬᠤ
томхон	ᠲᠣᠮᠤᠬᠠᠨ
томчууд	ᠲᠣᠮᠤᠴᠤᠳ
томьёо	ᠲᠣᠮᠢᠶ᠎ᠠ
томьёолбор	ᠲᠣᠮᠢᠶᠠᠯᠠᠪᠤᠷᠢ
томьёологдсон	ᠲᠣᠮᠢᠶᠠᠯᠠᠭᠳᠠᠭᠰᠠᠨ
томьёолол	ᠲᠣᠮᠢᠶᠠᠯᠠᠯ
томьёолох	ᠲᠣᠮᠢᠶᠠᠯᠠᠬᠤ
тон	ᠲᠣᠩ
тонгойлгох	ᠲᠣᠩᠭᠤᠶᠢᠯᠭᠠᠬᠤ
тонгойсон	ᠲᠣᠩᠭᠤᠶᠢᠭᠰᠠᠨ
тонгойх	ᠲᠣᠩᠭᠤᠶᠢᠬᠤ
тонголзох	ᠲᠣᠩᠭᠤᠯᠵᠠᠬᠤ
тонгорог	ᠲᠣᠩᠭᠤᠷᠠᠭ
тонгороо	ᠲᠣᠩᠭᠤᠷᠤᠭ᠎ᠠ
тонгорох	ᠲᠣᠩᠭᠤᠷᠬᠤ
тонгоруу	ᠲᠣᠩᠭᠤᠷᠤᠤ
тонгоруулах	ᠲᠣᠩᠭᠤᠷᠤᠭᠤᠯᠬᠤ
тонгоруулсан	ᠲᠣᠩᠭᠤᠷᠤᠭᠤᠯᠤᠭᠰᠠᠨ
тонгорцоглох	ᠲᠣᠩᠭᠤᠷᠴᠠᠭᠯᠠᠬᠤ
тонгочих	ᠲᠣᠩᠭᠤᠴᠢᠬᠤ
тонгочсон	ᠲᠣᠩᠭᠤᠴᠢᠭᠰᠠᠨ
тонилгогч	ᠲᠣᠨᠢᠯᠭᠠᠭᠴᠢ
тонилгох	ᠲᠣᠨᠢᠯᠭᠠᠬᠤ
тонилол	ᠲᠣᠨᠢᠯᠤᠯ
тонилох	ᠲᠣᠨᠢᠯᠬᠤ
тонн	ᠲᠣᠨ᠋᠊ᠨ᠋
тоног	ᠲᠣᠨᠤᠭ
тоноглогдсон	ᠲᠣᠨᠤᠭᠯᠠᠭᠳᠠᠭᠰᠠᠨ
тоноглогч	ᠲᠣᠨᠤᠭᠯᠠᠭᠴᠢ
тоноглол	ᠲᠣᠨᠤᠭᠯᠠᠯ
тоноглолт	ᠲᠣᠨᠤᠭᠯᠠᠯᠲᠠ
тоноглосон	ᠲᠣᠨᠤᠭᠯᠠᠭᠰᠠᠨ
тоноглох	ᠲᠣᠨᠤᠭᠯᠠᠬᠤ
тоноглуулах	ᠲᠣᠨᠤᠭᠯᠠᠭᠤᠯᠬᠤ
тонох	ᠲᠣᠨᠤᠬᠤ
тонуул	ᠲᠣᠨᠤᠭᠤᠯ
тонуулч	ᠲᠣᠨᠤᠭᠤᠯᠴᠢ
тонуулчин	ᠲᠣᠨᠤᠭᠤᠯᠴᠢᠨ
тоншилт	ᠲᠣᠩᠰᠢᠯᠲᠠ
тоншин	ᠲᠣᠩᠰᠢᠨ
тонших	ᠲᠣᠩᠰᠢᠬᠤ
тоншуул	ᠲᠣᠩᠰᠢᠭᠤᠯ
тоншуур	ᠲᠣᠩᠰᠢᠭᠤᠷ
тоо	ᠲᠣᠭ᠎ᠠ
тоогдсон	ᠲᠣᠭᠤᠭᠳᠠᠭᠰᠠᠨ
тоодгор	ᠲᠣᠭᠤᠳᠤᠭᠤᠷ
тоодон	ᠲᠣᠭᠤᠳᠤᠩ
тооллого	ᠲᠣᠭᠠᠯᠠᠯᠭ᠎ᠠ
тоологдох	ᠲᠣᠭᠠᠯᠠᠭᠳᠠᠬᠤ
тоологч	ᠲᠣᠭᠠᠯᠠᠭᠴᠢ
тоолол	ᠲᠣᠭᠠᠯᠠᠯ
тоололт	ᠲᠣᠭᠠᠯᠠᠯᠲᠠ
тоолох	ᠲᠣᠭᠠᠯᠠᠬᠤ
тоолсон	ᠲᠣᠭᠠᠯᠠᠭᠰᠠᠨ
тоолуулах	ᠲᠣᠭᠠᠯᠠᠭᠤᠯᠬᠤ
тоолуур	ᠲᠣᠭᠠᠯᠠᠭᠤᠷ
тоомсорлох	ᠲᠣᠭᠤᠮᠰᠠᠷᠯᠠᠬᠤ
тоон	ᠲᠣᠭᠠᠨ
тоонолж	ᠲᠣᠭᠤᠨᠤᠯᠵᠢ
тоонолжлон	ᠲᠣᠭᠤᠨᠤᠯᠵᠢᠯᠠᠨ
тоор	ᠲᠣᠣᠷ
тоормос	ᠲᠣᠷᠮᠤᠰ
тоормослох	ᠲᠣᠷᠮᠤᠰᠯᠠᠬᠤ
тоорцог	ᠲᠣᠭᠤᠷᠴᠤᠭ
тоос	ᠲᠣᠭᠤᠰᠤ
тоосго	ᠲᠣᠭᠤᠰᠬ᠎ᠠ
тоосгон	ᠲᠣᠭᠤᠰᠬᠠᠨ
тоосжуулах	ᠲᠣᠭᠤᠰᠤᠵᠢᠭᠤᠯᠬᠤ
тоослогч	ᠲᠣᠭᠤᠰᠤᠯᠠᠭᠴᠢ
тоослох	ᠲᠣᠭᠤᠰᠤᠯᠠᠬᠤ
тоосонцор	ᠲᠣᠭᠤᠰᠤᠨᠴᠢᠷ
тоосорхуу	ᠲᠣᠭᠤᠰᠤᠷᠬᠠᠤ
тоосруулагч	ᠲᠣᠭᠤᠰᠤᠷᠠᠭᠤᠯᠤᠭᠴᠢ
тоотой	ᠲᠣᠭᠠᠲᠠᠢ
тоох	ᠲᠣᠭᠤᠬᠤ
тооцвол	ᠲᠣᠭᠠᠴᠠᠪᠠᠯ
тооцдог	ᠲᠣᠭᠠᠴᠠᠳᠠᠭ
тооцогддог	ᠲᠣᠭᠠᠴᠠᠭᠳᠠᠳᠠᠭ
тооцогдох	ᠲᠣᠭᠠᠴᠠᠭᠳᠠᠬᠤ
тооцон	ᠲᠣᠭᠠᠴᠠᠨ
тооцоо	ᠲᠣᠭᠠᠴᠠᠭ᠎ᠠ
тооцоологдсон	ᠲᠣᠭᠠᠴᠠᠭᠠᠯᠠᠭᠳᠠᠭᠰᠠᠨ
тооцоологч	ᠲᠣᠭᠠᠴᠠᠭᠠᠯᠠᠭᠴᠢ
тооцоолол	ᠲᠣᠭᠠᠴᠠᠭᠠᠯᠠᠯ
тооцоололт	ᠲᠣᠭᠠᠴᠠᠭᠠᠯᠠᠯᠲᠠ
тооцоолох	ᠲᠣᠭᠠᠴᠠᠭᠠᠯᠠᠬᠤ
тооцоолсон	ᠲᠣᠭᠠᠴᠠᠭᠠᠯᠠᠭᠰᠠᠨ
тооцоолуур	ᠲᠣᠭᠠᠴᠠᠭᠠᠯᠠᠭᠤᠷ
тооцоот	ᠲᠣᠭᠠᠴᠠᠭᠠᠲᠤ
тооцоотой	ᠲᠣᠭᠠᠴᠠᠭᠠᠲᠠᠢ
тооцох	ᠲᠣᠭᠠᠴᠠᠬᠤ
тооцсон	ᠲᠣᠭᠠᠴᠠᠭᠰᠠᠨ
тоочин	ᠲᠣᠭᠠᠴᠢᠨ
тоочих	ᠲᠣᠭᠠᠴᠢᠬᠤ
топографич	ᠲᠣᠫᠤᠭᠷᠠᠹᠢᠻᠴᠢ
тор	ᠲᠣᠣᠷ
торго	ᠲᠣᠷᠭ᠎ᠠ
торгомсог	ᠲᠣᠷᠭᠠᠮᠰᠤᠭ
торгон	ᠲᠣᠷᠭᠠᠨ
торгоох	ᠲᠣᠷᠬᠠᠬᠤ
торгох	ᠲᠣᠷᠭᠠᠬᠤ
торгуулах	ᠲᠣᠷᠭᠠᠭᠤᠯᠬᠤ
торгууль	ᠲᠣᠷᠭᠠᠭᠤᠯᠢ
тордлого	ᠲᠣᠷᠳᠠᠯᠭ᠎ᠠ
тордогч	ᠲᠣᠷᠳᠠᠭᠴᠢ
тордолт	ᠲᠣᠷᠳᠠᠯᠲᠠ
тордох	ᠲᠣᠷᠳᠠᠬᠤ
тордуулах	ᠲᠣᠷᠳᠠᠭᠤᠯᠬᠤ
торжигнож	ᠲᠣᠷᠵᠢᢉᠢᠨᠠᠵᠤ
торжигнох	ᠲᠣᠷᠵᠢᢉᠢᠨᠠᠬᠤ
торжигнуулах	ᠲᠣᠷᠵᠢᢉᠢᠨᠠᠭᠤᠯᠬᠤ
торжигнуур	ᠲᠣᠷᠵᠢᢉᠢᠨᠠᠭᠤᠷ
торлог	ᠲᠣᠣᠷᠯᠢᠭ
торлосон	ᠲᠣᠣᠷᠯᠠᠭᠰᠠᠨ
торлох	ᠲᠣᠣᠷᠯᠠᠬᠤ
тормолзох	ᠲᠣᠷᠮᠤᠯᠵᠠᠬᠤ
торнилт	ᠲᠣᠷᠨᠢᠯᠲᠠ
торниулах	ᠲᠣᠷᠨᠢᠭᠤᠯᠬᠤ
торниун	ᠲᠣᠷᠨᠢᠭᠤᠨ
торних	ᠲᠣᠷᠨᠢᠬᠤ
торой	ᠲᠣᠷᠤᠢ
торон	ᠲᠣᠷᠤᠨ
торонцор	ᠲᠣᠣᠷᠤᠨᠴᠠᠷ
тороос	ᠲᠣᠷᠤᠭᠠᠰᠤ
торорхог	ᠲᠣᠣᠷᠠᠷᠬᠠᠭ
торох	ᠲᠣᠷᠬᠤ
торт	ᠲᠣᠷᠲ
тортог	ᠲᠣᠷᠲᠤᠭ
тортогт	ᠲᠣᠷᠲᠤᠭᠲᠤ
тортогтой	ᠲᠣᠷᠲᠤᠭᠲᠠᠢ
тортогтох	ᠲᠣᠷᠲᠤᠭᠲᠤᠬᠤ
тортогтсон	ᠲᠣᠷᠲᠤᠭᠲᠤᠭᠰᠠᠨ
тортогтуулах	ᠲᠣᠷᠲᠤᠭᠲᠤᠭᠤᠯᠬᠤ
тортогтуулсан	ᠲᠣᠷᠲᠤᠭᠲᠤᠭᠤᠯᠤᠭᠰᠠᠨ
торх	ᠲᠣᠷᠬ᠎ᠠ
торхонцор	ᠲᠣᠷᠬᠠᠨᠴᠢᠷ
торхчин	ᠲᠣᠷᠬᠠᠴᠢᠨ
торчигноон	ᠲᠣᠷᠴᠢᢉᠢᠨᠠᠭᠠᠨ
тос	ᠲᠣᠰᠤ
тосгон	ᠲᠣᠰᠬᠤᠨ
тосгуур	ᠲᠣᠰᠬᠠᠭᠤᠷ
тосдох	ᠲᠣᠰᠤᠳᠠᠬᠤ
тослог	ᠲᠣᠰᠤᠯᠢᠭ
тослогтой	ᠲᠣᠰᠤᠯᠢᠭᠲᠠᠢ
тослогч	ᠲᠣᠰᠤᠯᠠᠭᠴᠢ
тослолт	ᠲᠣᠰᠤᠯᠠᠯᠲᠠ
тослох	ᠲᠣᠰᠤᠯᠠᠬᠤ
тослуулах	ᠲᠣᠰᠤᠯᠠᠭᠤᠯᠬᠤ
тослуур	ᠲᠣᠰᠤᠯᠠᠭᠤᠷ
тосолгоо	ᠲᠣᠰᠤᠯᠠᠭ᠎ᠠ
тосолгоочин	ᠲᠣᠰᠤᠯᠠᠭᠠᠴᠢᠨ
тосон	ᠲᠣᠰᠤᠨ
тосорхог	ᠲᠣᠰᠤᠷᠬᠠᠭ
тосорхуу	ᠲᠣᠰᠤᠷᠬᠠᠤ
тосох	ᠲᠣᠰᠬᠤ
тотго	ᠲᠣᠲᠤᠭᠤ
тотгор	ᠲᠣᠳᠬᠠᠷ
тотгорлох	ᠲᠣᠳᠬᠠᠷᠯᠠᠬᠤ
тотем	ᠲᠣᠲ᠋ᠧᠮ
тоть	ᠲᠣᠲᠢ
тохижилт	ᠲᠣᠬᠢᠵᠢᠯᠲᠠ
тохижуулах	ᠲᠣᠬᠢᠵᠢᠭᠤᠯᠬᠤ
тохилог	ᠲᠣᠬᠢᠯᠢᠭ
тохинуулах	ᠲᠣᠬᠤᠨᠢᠭᠤᠯᠬᠤ
тохиол	ᠲᠣᠬᠢᠶᠠᠯ
тохиолдол	ᠲᠣᠬᠢᠶᠠᠯᠳᠤᠯ
тохиолдох	ᠲᠣᠬᠢᠶᠠᠯᠳᠤᠬᠤ
тохиолдсон	ᠲᠣᠬᠢᠶᠠᠯᠳᠤᠭᠰᠠᠨ
тохиох	ᠲᠣᠬᠢᠶᠠᠬᠤ
тохиргоо	ᠲᠣᠬᠢᠷᠠᠭ᠎ᠠ
тохирдог	ᠲᠣᠬᠢᠷᠠᠳᠠᠭ
тохирмоор	ᠲᠣᠬᠢᠷᠠᠮᠠᠷ
тохирол	ᠲᠣᠬᠢᠷᠠᠯ
тохиролтой	ᠲᠣᠬᠢᠷᠠᠯᠲᠠᠢ
тохиролцогч	ᠲᠣᠬᠢᠷᠠᠯᠴᠠᠭᠴᠢ
тохиролцол	ᠲᠣᠬᠢᠷᠠᠯᠴᠠᠯ
тохиролцоо	ᠲᠣᠬᠢᠷᠠᠯᠴᠠᠭ᠎ᠠ
тохиролцох	ᠲᠣᠬᠢᠷᠠᠯᠴᠠᠬᠤ
тохиролцсон	ᠲᠣᠬᠢᠷᠠᠯᠴᠠᠭᠰᠠᠨ
тохиромж	ᠲᠣᠬᠢᠷᠠᠮᠵᠢ
тохиромжтой	ᠲᠣᠬᠢᠷᠠᠮᠵᠢᠲᠠᠢ
тохирон	ᠲᠣᠬᠢᠷᠠᠨ
тохироо	ᠲᠣᠬᠢᠷᠠᠭ᠎ᠠ
тохирох	ᠲᠣᠬᠢᠷᠠᠬᠤ
тохирохуйц	ᠲᠣᠬᠢᠷᠠᠬᠤᠶᠢᠴᠠ
тохирсон	ᠲᠣᠬᠢᠷᠠᠭᠰᠠᠨ
тохируул	ᠲᠣᠬᠢᠷᠠᠭᠤᠯ
тохируулагч	ᠲᠣᠬᠢᠷᠠᠭᠤᠯᠤᠭᠴᠢ
тохируулагчтай	ᠲᠣᠬᠢᠷᠠᠭᠤᠯᠤᠭᠴᠢᠲᠠᠢ
тохируулалт	ᠲᠣᠬᠢᠷᠠᠭᠤᠯᠤᠯᠲᠠ
тохируулан	ᠲᠣᠬᠢᠷᠠᠭᠤᠯᠤᠨ
тохируулах	ᠲᠣᠬᠢᠷᠠᠭᠤᠯᠬᠤ
тохируулга	ᠲᠣᠬᠢᠷᠠᠭᠤᠯᠭ᠎ᠠ
тохируулгатай	ᠲᠣᠬᠢᠷᠠᠭᠤᠯᠭᠠᠲᠠᠢ
тохируулдаг	ᠲᠣᠬᠢᠷᠠᠭᠤᠯᠳᠠᠭ
тохируулсан	ᠲᠣᠬᠢᠷᠠᠭᠤᠯᠤᠭᠰᠠᠨ
тохитой	ᠲᠣᠬᠢᠲᠠᠢ
тохой	ᠲᠣᠬᠤᠢ
тохойвчтой	ᠲᠣᠬᠤᠶᠢᠪᠴᠢᠲᠠᠢ
тохойлдох	ᠲᠣᠬᠤᠶᠢᠯᠳᠠᠬᠤ
тохойрол	ᠲᠣᠬᠤᠶᠢᠷᠠᠯ
тохойрох	ᠲᠣᠬᠤᠶᠢᠷᠠᠬᠤ
тохойрсон	ᠲᠣᠬᠤᠶᠢᠷᠠᠭᠰᠠᠨ
тохом	ᠲᠣᠬᠤᠮ
тохоос	ᠲᠣᠬᠤᠭᠠᠰᠤ
тохоох	ᠲᠣᠬᠤᠭᠠᠬᠤ
тохох	ᠲᠣᠬᠤᠬᠤ
тохуу	ᠲᠣᠬᠤᠭᠤ
тохуурхал	ᠲᠣᠬᠤᠭᠤᠷᠬᠠᠯ
тохуурхан	ᠲᠣᠬᠤᠭᠤᠷᠬᠠᠨ
тохуурхах	ᠲᠣᠬᠤᠭᠤᠷᠬᠠᠬᠤ
тохуурхсан	ᠲᠣᠬᠤᠭᠤᠷᠬᠠᠭᠰᠠᠨ
тохуутай	ᠲᠣᠬᠤᠭᠤᠲᠠᠢ
тохь	ᠲᠣᠬᠢ
тошлой	ᠲᠣᠰᠢᠯᠤᠢ
